post|label
@PAUS #44 Cerrar @ elamargado # 33 Ya. Pero luego hay manifestaciones y todos, ay es que tengo una fiesta. Uy yo imposible que tengo a los niños etc. A mi también me va de qlo pasar la mañana de pie en una manifestación. Y sin embargo voy. Qué menos. Precisamente voy por los hijos. Por su futuro. Manifestarse no sirve absolutamente de nada porque los medio oficiales dirán que acudieron 5000 personas aunque esté todo Madrid en la calle. Tienen que abrir los ojos de una vez los siete millones de votantes socialistas y ver que no todo vale pero claro, esto es muy complicado. También deberían revolverse internamente los Page, Lambán Lobato, etc y hacer un frente común. Si empieza a haber grietas por dentro quizás el jarrón acabe rompiéndose.|0
@Juanfelipe #23 Cerrar @ sindicalistas_marisqueros # 10 Tiene gracia, tú no preguntas ni lo que ha podido hacer este hombre, de qué se le acusa, tú, sin saber eso, a por la jueza (y sin tampoco saber quién es). Una apesebtada del Socialismo|0
Feijóo comenta la noticia: Yo choi prechidente prechidente!!!. Ni se ha enterado.|0
@ADELE_ #415 Cerrar @ AdPS # 384 ¿En serio? Pues qué mal, ya sabe que para mí la opinión de un franquista humillado en las urnas es fundamental. las urnas no humillan ¿Ves como no tienes ni idea de qué es democracia?|0
@El_Tio_Calambres #471 Cerrar Cómo se ha podido llegar a esto en España? Es necesaria una renovación completa de la política española y hay que hacerlo sin la izquierda, es el veneno Dejarán todo tan mal que los que vengan no podrán arreglarlo. Ni un Franco que resucitase podría .Olvídese amigo .|1
Comparado con España, Corea del Norte es un país serio y ejemplo de democracia.|0
Una accion más de la caceria nauseabunda de los jueces del fango contra el gobierno democrático de España. Un grupo de jueces ha puesto en práctica lo que les ordenó Aznar: El que pueda prevaricar que prevarique. El inquisidor Hurtado intenta consumar su felonia judicial contra García Ortiz|1
@arevacos #47 Cerrar Quien habla de mafia quienes es desde hace años la mafia mas productiva de España desde hace décadas. En el partido socialista claro que hay mafiosos ,como todos aquellos estamentos ,tanto estatales como privados que pululan por nuestro país. Prueba de ello es que hasta la Reina María Cristina era la mayor mafiosa de España en el siglo diecinueve, pues cobraba mordidas de todo lo que se movía en nuestro país. Que yo sepa actualmente el PSOE no tiene encarcelados dirigentes como el PP ,Así dejar de escupir al cielo por que de seguro os cae en la jeta, de todas todas.Feijoo ya no sabe que inventarse junto con sus secuaces para desbancar a Sánchez y alzarse con el santo y la limosna, sabedor que su tiempo se ha acabado y Sánchez es un muerto muy vivo. Porque cada vez que encarcelan a un socialista corrupto...viene el del polvo (en la toga...no el blanco) y lo indulta|0
No es magia: son tus impuestos.|0
@nedense #391 Cerrar Aparece Aldama defendiendo al PP,la policía golpista queda bien en Madrid y telemadrid con sus fanáticos pero en el norte crea una gran división y la gente no cree en España porque no existe,es el Reino de Madrid,la prensa Madrileña,el PP que es el partido de Ayuso y de Madrid, en el norte repito no tragamos y este este país gracias a Madrid y sus medios afines y la policía golpista no tiene sentido en mi tierra y cada vez más la distancia es sideral entre Madrid y la idea nuestra entre una convivencia que hoy por hoy es imposible,así que a tomar vuestras cañas madrileñas,ser los más chulos que los demás somos aburridos y muertos de hambre,que disfrute Ayuso de su fruta y su ático que aquí tenemos desde hace años,en todo el norte,una idea clara de los madrileños,en mi tierra se llaman fodechinchos y son los extranjeros menos queridos,pues seguir con vuestros medios de comunicación que habéis matado a España,ya no existe,es el Reino de Madrid y la princesa Ayuso ¿Quieres dejar de mentir?|0
 Ángel Hurtado ha decidido procesar a Álvaro García Ortiz, por la filtración del correo con la confesión de fraude fiscal de la pareja de Isabel Díaz Ayuso. El juez asegura que el fiscal general actuó siguiendo indicaciones recibidas de Presidencia del Gobierno . Sin embargo, el auto, de más de 50 folios, no aporta ninguna prueba concreta sobra esas indicaciones llegadas desde el Gobierno.|0
Y tu registrando tus gallinas sino eres un defraudados Y tu dejando la leña y pasándote a gas sino te multan por antiecologia Y tu pagando la luz y el gas De tu okupa sino te envían a la carcel|0
@Pedro0401 #12 Cerrar Por lo que he visto, lo que plantea el juez no tiene sustento. La última reforma de ese artículo se produjo en 2020 y tenía por objeto ampliar el plazo de resolución y la posibilidad de aplicar prórrogas si hay motivos para ello. Te lo explico, normalmente para que no se cumpla el plazo de prescripción se produce un archivo provisional y el tiempo para de correr, lo que ha pasado es que algunos jueces progresistas han dejado pasar el plazo de instrucción sin ordenar ninguna diligencia para archivar DEFINITIVAMENTE causas relacionadas con la corrupción socialista en Andalucía...te suena la juez Núñez Bolaños? Lo ha hecho varias veces, es cuñada de un antiguo consejero sociata|0
Normal que cancelen solo hay que ver las caras de María Patiño y Belén Esteban ..quien aguanta a estos personajes??..buff a la calle !! Ya!!|0
@Pirulas3 #72 Cerrar @ MrMaster # 28 Mucho mejor dejarse invadir. Qué duda cabe... ¿De qué invasión hablas?|0
Cada dia mas fango que el dia anterior, lo dicho, habrá elecciones adelantadas pero el año que viene, pero dejaran una imagen demasiado mal de España.|0
Ya tenemos las primeras declaraciones de Ayuso: Te voy a partir los ojos, felón!!!!. Vaya.|1
Leire. No te creemos ni una palabra. Vienes de un PSOE mentiroso, chulesco e impresentable .Ya que estas de fontanera (no como los profesionales que me merecen todoe el respeto ) para limpiar los bajos fondos quita todas las ratas de cloaca que hay en Ferraz|1
@Olivares #7 Cerrar A la cárcel unos y despedidos otros. Muchas motosierra falta aquí Cárcel, no; devolución de todo lo cobrado y que se apunten al paro.|0
@Alain_Petit #123 Cerrar Miles de palmeros socialistas defendiendo la corrupción y malversación de su Equipo del alma. Maravilloso.. Y miles de peperos aplaudiendo y encubriendo los 228 muertos de Mazón. Quizás ellos también quieren morir, es que si no, no me lo explico.|1
@topopadre_elmundo #1 Cerrar Vaya, que pronto se resuelven algunas cosas... pronto? estás de broma supongo.|0
@ADELE_ #301 Cerrar @ JohnMcCLANE_ # 292 Y han aparecido numerosas pruebas de que el fiscal filtró los correos, como por ejemplo Churruca y Triskis. Quizás las ha canjeado alguna afiliada periodista del PSOE por un indulto o blanqueamiento fiscal. Pero sólo a modo periodístico.|0
Pues p'alante con él. Al jeta de Sánchez le dará igual y lo mantendrá en la poltrona.|0
@alataquel #338 Cerrar @ ADELE_# 332. Como siempre sin argumentos, mintiendo, manipulando, y por supuesto, saliendo por losCerros de Úbeda. ¿Sabes algo de los enchufados de la FAFFE, y sus sobresueldos?. Mic - mic. No esperes que ADELE escriba sobre la noticia de los sobresueldos de los enchufados de la FAFFE del PSOE ni sobre cualquier cosa que perjudique al PSOE en cualquier noticia, siempre cambia a cualquier otro tema que no tiene que ver con la noticia cuando no sabe que decir.|0
Periodistas y El País no pueden estar en la misma frase. Se pelean|0
Un ultra que sale del gobierno por qué sus socios no cumplen lo pactado cuando pactaron el gobierno,benditos ultras que cumplen su palabra y no engañan a sus votantes,para todos los demás Pedro Sánchez.|0
El titular de la noticia, es contrario al contenido, si lo conocen antes que el fiscal  ,la filtración da a entender que eran noticias de toros o del mundo ¿¿ rosa|0
Que ridículo, pero si así son felices pues muy bien.|0
@Newgod #177 Cerrar @ ADELE_ # 158 pregunto , debes de tener una vida aburridísima. He visto por encima q llevas más de 15 publicaciones , de este titular. Será q te da mucho autoestima escribir x aquí , no sé. Anda aprovecha el tiempo q estoy no te va a dar para mucho más q el ver cómo haces el ridículo Gracias por esa rabia tan bonita.|0
No hay que ser un lince para que en Europa nos tengan calaos . No el 5% en defensa , ni opa del BBVA a Sabadell , ni centrales nucleares con apagón general incluido , ni Ave moderno , la joya de la corona , más Km que nadie , debido al robo de cobre, ni presupuestos , ni vivienda social y ahora el Fiscal General a declarar en juicio .|0
@AleXan #107 Cerrar Siempre habla el que mas tiene que callar... Que el señor X de los GAL se ponga a criticar algo cuando ÉL y su colega Aznar vendieron a precio de saldo TODAS las infraestructuras del estado, tiene tela. Eso si, gracias a la escabechina financiera que se montaron ambos colegas, a ninguno de los de sus partidos les ha faltado nunca un sueldazo después, ya que era levantarse del escaño y tener otro curro asegurado sin hacer nada. Por cierto, para los que no se acuerden, fue Felipe quien creó la paguita para los expresidentes, de la cual lleva robados mas de 2,5 millones de euros, mas su sueldo por vete tu a saber que, de endesa y gas natural. ¿El señor de los GAL? Vamos, si mandaba matar terroristas es para ponerle un monumento en cada plaza. Deja de ser necio. Por lo demás, la pensión vitalicia de los presidentes es de 79.336 euros brutos anuales. No sé de dónde te sacas los 2,5 millones. Me imagino que te lo han contado en la fila de la cesta básica Por lo demás, Pablo Manué Iglesias, que ya se ve que es (o fue) tu ídolo, solicitó y recibió una indemnización mensual de 5.316,42 euros, correspondiente al 80¿% de su salario como vicepresidente, que en 2021 era de 79.746,24 euros anuales. Así que callado estás más guapo. Saludos.|0
Parece que el pacto del defraudador confeso lo conocía ya toda España antes que el FGE.|0
@umbral2 #3 Cerrar Lo de tener un Fiscal General proesado penalmente, no pasa en ninguna democracia. pues si que pasa: con un juez que huele a prevaricador|0
@Juan_Sorribes #85 Cerrar @ ADELE_ # 56 Noticia: HECHO RELEVANTE DE INTERÉS GENERAL. ¿Qué interés general tiene que ese señor tenga que responder por sus negocios privados ante hacienda? Cierto que, como se puede comprobar leyendo cualquier medio, los periodistas han olvidado el oficio y la ética que va con el, pero aún así... Arrástrese más para defender a un defraudador fiscal hombre, que hay barra libre.|0
Inmigración controlada,, a ser posible cristiana ,,, con caducidad y billete de vuelta si te portas mal ; robas ,, violas ,, ocupas ,,, etc Lo demás son Happy Flowers|0
@umbral2 #3 Cerrar Lo de tener un Fiscal General proesado penalmente, no pasa en ninguna democracia. En España todo es posble, que así lo vieron también en su día señalando a la Armengol, que ha llegado nada menos que a presidir el Congreso. Invito a visitar el blog españoles quemados, mantenido por cuatro jubilados, y buscar la entrada: ESPAÑA, DONDE TODO ES POSIBLE. Gracias.|0
Pues espero que devuelvan todo lo cobrado y con intereses|0
@MenosLamentoyMasAccion #182 Cerrar @ tienesrazon # 135 lo importante no es el mail, lo relevante es que ya se conocía el pacto fiscalía - Glez. Amador, era de dominio público, y por lo tanto no hubo revelación de secretos, no te enteras! ¿Que no hubo revelación de secretos?, jaja, anda que no, qué importa que unos periodistas lo conocieran, como si saben latín, vaya tontada, ¿lo publicaron?, ahhhh, es que entonces sería otra cosa. Ortiz va palante, no lo salva ni Dios.|0
@Tomasone #16 Cerrar A ver rogelios, si vosotros sois unos pobres diablos que no tenéis acciones. Me puedo reír yo, que si las tengo. dime de qué presumes... En tu pueblo te conocen como el paguitas|1
@umbral2 #291 Cerrar @ Detergente # 270 Cuando veo por la calle a uno de tantos viejetes de las élites enarbolando el diario EP como si fuese un estandarte me provoca el mismo escalofrío que una peli en Filmin de los países del Este sobre cuando les gobernaba el socialismo. claro tú enorme tolerancia a lo contrario te produce un gran escalofrío. Tendrás que viajar un poco y salir de la caverna madrileña y así ver un poquito de otra cosa chato.|0
@pispas #67 Cerrar @ Novale # 44 aquí los que ocultan son otros... A ver tu declaraciones de la renta, cómo las hayas hecho mal, en los periódicos te ponemos ni se le investiga por la declaración de la renta, ni sus declaraciones de la renta están publicadas en ningún sitio, eso es falso.|0
@alataquel #121 Cerrar @ ADELE_# 42. Eso es. Tú sigue manipulando y ante la falta de argumentos, saliendo por losCerros de Úbeda. ¿Sabes algo de la fontanera?. Parece que se le ha vuelto a escapar otra vez, otro caso más de corrupción de los chicos de Narciso. No me extraña, son tantos, que no da para más. Mic - mic. Se porta demasiado bien, tanto es así, que el gobierno le ha pagado un curso de inteligencia artificial...jijijiji.|0
Yo cerraría todas las públicas y becaría a la gente en una privada|0
