"";"post";"label"
"190488";"No ustedes con el Carranza jajajajajajajajaj idiota subnormal";1
"190489";"Mereces Lo Peor Hija De Mil Puta! Ojalá Nunca Más Vuelvas Ah Ver Ah Tús Hijas Basura..";0
"190490";"¿Pero de qué cojones vas? Para guarro el mamón de Soldado. Menos mal que la gente del Villarreal no es como tú.";0
"190491";"13º Los trajes de Kira-Kira Sensation me gustan bastante, son muy bonitos, me gustan sobretodo las bandas negras del traje.";0
"190492";"Comparar a con una perra es ofender al género perruno... Esa mujer es una hiena, le ha hecho un daño irreparable a Venezuela, es una Perra dejen la hipocresía";1
"190493";"New post: ""Trump aprovecha el asesinato de una joven a manos de un indocumentado para reavivar el debate de la inmigración""";0
"190494";"Si tú eres puta yo soy reputa que te parece";1
"190495";"Yo no soy independentista, pero antes de un partido como Cs, prefiero una indepndencia.";0
"190496";"Feminazis y comunistas comeniños te reíste de verda... — Me reí en serio, y me interesé en el feminismo por ...";0
"190497";"¿Por qué las modelos tienen una neurona más que los caballos? Para no cagarse en los desfiles.";1
"190498";"En Jaén hay que visitar el arco de san lorenzo que es una joya junto con la iglesia de la merced, los baños árabes mejores conservados, la iglesia de la magdalena, la pedazo de catedral de vandelvira y la arquitectura del arquitecto berges.";0
"190499";"La inteligencia norteamericana advierte de una invasión inminente de 100.000 subsaharianos y Pedrito sigue en la playita cantando: Un rayo de sol oh,oh,oh...";1
"190500";"Ahora necesito ver un gitano yanki antes de morirme.";1
"190501";"Las palabras de pedorras chonis perroflautas me la refanfinflan, niñata.";1
"190502";"No te vendo nada. Tu y tu paño podéis iros a misa y después al mitin de Rajoy. Y tanta paz te lleves como gloria dejas. Facha";1
"190503";"Lo de ir al game es para las Origin cards estas de polla porque no todos disponemos de una tarjeta de credito para comprar nuestras mierdas EH BURGUESES DE MIERDA";0
"190504";"Vos sos tan sudaca como a los que vos llamás, te crees superior culorroto lame penes.";0
"190505";"Quieren novio europeo, güero, alto, guapo, de ojos azules y que esté mamado pero tienen los codos todos negros no mamen.";0
"190506";"al final serás la subnormal y punto eh";0
"190507";"Más de cien inmigrantes saltan valla de y entran en Saber Más:";0
"190508";"JAJAJAJA qué subnormal. 😂❣ Es que tía, nuestras noches locas son lo más. 😏";0
"190509";"Maricón y con spoiler ya si que lo descarto";0
"190510";"Esta mujer es súper puta y mi amorcito platónico yo le hiciera el amor noche y día le mamaria su cosita hasta desmayarte puta te quiero mucho";1
"190511";"eso que llamas político del no es un político es un ¨miserable profesional¨..";1
"190512";"Subnormal. Descripción gráfica.";0
"190513";"Cállate, Dick. Hazme el favor. ―Ni puta gracia ya. Al cuarto.―";0
"190514";"Para Podemos todos son fascistas menos ellos. Igual si pensaran un poco se darían cuenta de lo raro que resulta";0
"190515";"Anda que avisas, marica 😢";0
"190516";"En catalán se escribe Espanya. Para dárselas usted de ser periodista, no tieene usted puta idea de escribir.";1
"190517";"Hay explicaciones para determinados blocks que se resumen en una descripción, MONGOLO.";0
"190518";"valor el de la afición para soportar esta vergüenza partido tras partido";0
"190519";"A ver que había gente traqueándome en la ventana y llamándo ""chica"" yo me hago la loca que a saber quienes son. Y si lo supiera también tbh.";0
"190520";"Todos los inmigrantes españoles que he conocido, han venido a Guatemala a producir, a generar puestos de trabajo. La única excepción es el gachupín Trujillo. Solo ese ha venido a destruir y hacer daño. Por otro lado, es el único que ha venido a ser sirviente.";0
"190521";"+negra y que quiere dañarnos, a su hija... Y bueno, futuro nieto o nieta, pero sí, más neutral que nosotros sí será...";0
"190522";"Callate vos pedazo de escoria";0
"190523";"pues blokea a quien te de la gana comepollas de florentino gordo q no ves la puta realidad callate ya botijo";0
"190524";"ya vimos las manifas encontra de este fascista, a no, que apoyar a ETA si les gusta.";0
"190525";"Desde el tanatorio de mi abuela. Consternado x la muerte de Carmè Chacón, ex ministra, socialista pero ante todo una mujer comprometida. DEP";0
"190526";"Es el mismo rueda que erró dos penales en la definición de la sudaca?";0
"190527";"Eres gay ? — Si.";0
"190528";"illo te queda bien el gorro mamon";0
"190529";"hasta la polla de inventarse palabras y tendencias de cosas que existen desde a saber cuanto tiempo y se llama COMER SANO Y OMNIVORO AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA";0
"190530";"Pones dignidad donde Callejas pone odio añejo y rejumbre franquista.";0
"190531";"Conductor que transportaba indocumentados es arrestado en Eureka via";0
"190532";"Ni facha ni hostias. Que le den el dinero al que lo merece, no al que lo quiere para tirarse un año de vacaciones pagadas.";0
"190533";"subnormal! Con todas las letras! Ale a continuar con tu vida de siestas y no dar palo al agua! SUBNORMAL";1
"190534";"Al Independentismo catalán de conveniencia, por corrupto, ya no le queda otra salida para evitar la cárcel, que la huida hacia delante.";0
"190535";"callate puta, las putas no hablan puta puta puta.";1
"190536";"Pintura 04/08/18. Ludwig Deutsch (1855-1935) Nacido en Austria, Deutsch fue un apasionado del mundo árabe, que es lo más destacado de su pintura";0
"190537";"1-Acoso no es abuso ni violación 2-Naturalizar un acoso como si nada sin mediar palabra que retracte conductas no está ni un poco bueno";0
"190538";"buen viaje, mamón!!!! A disfrutarlo, de aquí de Madrid subían 12 o 13 tíos más!! Un abrazote!!";0
"190539";"menuda montarán... reivindicaciones, paguitas, fachas, trump... Cagarse en España pero luego subvenciones para hacerse ricos";0
"190540";"Cállate zorra déjame vivir ajajajajajaja";1
"190541";"Putos rojos de mierda subvencionando con 40 millones algo tan innecesario como la cultura";1
"190542";"porfa alguien me puede enseñar la polla en directo y que le de igual que le baneen el canal se abre otro y 2millones...";0
"190543";"""Un vicepresidente de la Diputación de Alicante (PP) aboga por """"deportaciones masivas"""" de inmigrantes, a quienes acusa de una """"invasión silenciosa"""" Éste no sabe que corre sangre árabe por sus venas.....";0
"190544";"Qué estúpido. No creo que aquí quedé algún extranjero, ni siquiera con papeles en regla, además de algunos chinos y árabes cómplices especuladores";1
"190545";"No,los músicos son racistas,para ellos todos los asiaticos son chinos xD";0
"190546";"De mí se rieron por relacionarlo con el veganismo: 'mirad a esta loca las tonterías que dice, lo que me faltaba por oír.' Mi hermana les miró como si fueran mierda, no entendieron por qué eran los únicos que se reían en la mesa.";0
"190547";"De mi parte dile: SUBNORMAL... S-U-B-N-O-R-M-A-L";1
"190548";"Callate puta si me dijiste q no tenias plata (?";1
"190549";"Los fachas criticones no se van a cenar y tomar una copita? Prefieren criticar todo?";0
"190550";"No seas puta y deja de enseñarle eso a la chica 😂😂";1
"190551";"Vaya, nunca te has cruzado con una panda de ""Antifassss""?";0
"190552";"CALLATE VICTORIA DONDA.-ADEMAS DE PINTA DE PUTA SOS UNA IRREVERENTE QUE TE IMPORTAN TRES CARAJOS LOS JUBILADOS. NO…";1
"190553";"Jajajajjaa hay gambas mamona";0
"190554";"¿Cómo? ¿llorándole? ¿intentando hacerle un chantaje emocional? ¡soy tu hermano mayor así que cállate la puta boca y obedece! -ups, se le escapó-";0
"190555";"Cállate perra, hasta el casino te controla";1
"190556";"Los animales de compañía también son víctimas de violencia de género y cuando la mujer va a una casa de acogida...";0
"190557";"si ser madridista es criticar a un subnormal haciendo la peseta, vale";0
"190558";"Jajajaajajajajajjaajajja";0
"190559";"asesino dictador!";1
"190560";"Enormes. Qué huevos y qué afición tenéis.";0
"190561";"-Aficion del Rayo, Pablo hasel: intolerantes, violentos -Nazi: nobel de la paz Y cuando gana Trump no sabes pq y piensas q l mundo sta loco";0
"190562";"Ana se merecía salvarse la que más PERO estaba deseando que la nominaran con Cepeda para que se fuera de una puta vez.";0
"190563";"A estos muchachos nunca les enseñaron que nunca se tienen que separar? Hijos de puta";0
"190564";"Sin palabras por la terrible noticia de la muerte de Carmen Chacón. Gran mujer y gran socialista. DEP";0
"190565";"Una cosa que le pasó a una amiga mexicana en Barcelona. Una chica repartía flyers en castellano y catalán, le dio uno a mí amiga en catalán y al segundo se lo quitó y se lo dio en castellano. -No, déjalo que entiendo catalán -Ah, es que como te he visto cara de sudaca Racismo 0";0
"190566";"Pañuelos de 1,10 x 1,10mts en algodón de excelente calidad. Color";0
"190567";"1puta hora, conexión de gitano que tengo mis muertos";0
"190568";"tu respuesta dice que no crees que el catalán tendría que ser de obligatorio entendimiento. Eres un puto…";1
"190569";"Que te calles ya joder que te calles de una puta vez";0
"190570";"""No."" a utilizar vocablos modernos con tu madre :)";0
"190571";"Cobarde hijo de puta mereces morir arrancandote trocito a trocito la piel y los ojos";0
"190572";"El inmigrante tiene muchos amigos y puede ganarse enemigos; por Tomás Castellano ( )";0
"190573";"Un diseñador hace algo deconstruído = ""Intento de romper lenguajes en la moda y su sistema de encasillamiento de género"". CALM DOWN BITCHES.";0
"190574";"Rollo: ""El Oscar al mejor sonido es para... el ruido del helicóptero que hacía con la boca el pavo este de Loca Academia de Policía"".";0
"190575";"Esa zorra se merecia todo lo que le pasò. De hecho, en la parte del juego donde tenes una cita con una de las dos, a mi me aparecio Tifa. Chere: playing otomes even if it's not an otome.";1
"190576";"""¿Será India una nueva China para América Latina?"" por Alfredo Toro Hardy,";0
"190577";"yo: hol- todas vosotras: blanca puta gilipollas hueles mal vaya pozos tu bias es hy*kjae eres una rata sucia callate ya";0
"190578";"Escucha tu clásico latinoamericano favorito. ¡Sintonízanos a las 8AM por !";0
"190579";"Mayoría de votos no independentista. Partido más votado no independentista. Y 82% de participación. Imaginad si cerraran la cloaca digna de 1984 de TV3 y RAC1.";1
"190580";"La idea está la polla con cebolla pero obviamente no todos van a entrar por desconfianza, pero entrarán los que quieran ir y tengan confianza";0
"190581";"RACISMO ES QUE TE PREGUNTEN PORQUE ERES PRIETO SI TU MAMÁ ES GÜERA.";0
"190582";"Ni puta gracia callate un mes y hazle un favor al mundo";0
"190583";"Negro!, salúdame o te reviento";1
"190584";"Me quiero rapar el pelo pero si lo hago no me voy a poder poner las martens sin parecer un puto nazi :(";1
"190585";"Yo si fuese incluiría en mi programa la construcción de un muro en el estrecho de gibraltar y que lo paguen los propios subsaharianos.";1
"190586";"Hasta ahora me vi el capítulo de y solo tengo que decir que Eugene es un hijo de puta que merecía morir en lugar de Carl. Ah y qué adoro a Maggie obviamente no más que a Carol.";0
"190587";"Tú eres bien puta no te importa na pa la escuela bruta no sabes na, peor en la cama sabes cómo hacerlo siempre me lo mamas antes de meterlo";1
"190588";"Nadie quiere q el catalán deje de ser vehicular en Cataluña, sois los nacionalistas los obsesionados por impedir q lo sea el español.";0
"190589";"Si alguien ve al idiota que dio las declaraciones de que la joven murió por fumar hookah, díganle que: Los árabes deberían estar muertos todos...";1
"190590";"Mano, puto subnormal, dos veces te lo he tenio que repetir";1
"190591";"en Siria ganó en 2014, Bashar Al-Assad con un 77% de votos,pero le llamáis dictador, aquí con 98% es unidad,jajaja";0
"190592";"Muy democrático no es q haya un rey elegido por un dictador y q antiguo falangista nos lo colara a todxs.";0
"190593";"Alguien que me regale una bandera de Andalucía independentista";0
"190594";"Lo que ha quedado claro es que Cataluña, independentista o no, es de derechas. Cs + Jxcat = 71 escaños";0
"190595";"Seguro que esa chica es la más puta de tu serie.";1
"190596";"Zorra tu eres el dolor y se Le va a poner remedio no te preocupes";1
"190597";"Lo que demuestra el artículo de Maestre es que para ser comunista, y sobre todo podemita, es necesario ser un envidioso y un resentido.";1
"190598";"Mi mama encontró fotos mías de cuando bailaba árabe.. Ojala mis hijos nunca las vean 😂";0
"190599";"O sea, herederos de fascistas acusando de nazis a los que quieren más democracia. Si no fuese porque no tiene ni puta gracia, sería de risa.";0
"190600";"¿Como coño piensa explicar Puigdemont que ha tenido menos votos,menos porcentaje,que ningún partido independentista ganó las elecciones pero que ""todo"" el pueblo catalán quiere la independencia? ¿Como coño lo hará? Me gustará verlo.";0
"190601";"Sé que no me conoces pero quería enseñarte la clase de zorra que es tu novia😃";1
"190602";"Hasmelo a mi el es mi perra le estoy enseñando apenas pvp";0
"190603";"Tenía razón el güero cuando hablabamos de habitar ciudades enormes y ciudades chiquitas";0
"190604";"Asesinato/ Violación/ Acoso y tener que escuchar: ""Era muy majo"", ""Cuidaba a sus padres"", ""Todos los vecinos le qu…";0
"190605";"Monguer? Más bien parásito social.";1
"190606";"Más de putos moros";1
"190607";"¿Criminal? Te recuerdo que de lo de Paracuellos, lo exculparon hasta los fascistas. Te veo poco informado";0
